map_name,current_x,current_y,goal_x,goal_y,delta_goal_x,delta_goal_y,path_remaining,vision_mean,vision_dark,vision_edge,free_up,free_down,free_left,free_right,teacher_action
synthetic_map_00024,0.2,0.4,0.8,0.26666666666666666,0.6,-0.13333333333333333,0.375,0.7693805994034031,0.22685146829071715,0.3513204790828095,0.0,1.0,1.0,1.0,3
synthetic_map_00024,0.26666666666666666,0.4,0.8,0.26666666666666666,0.5333333333333333,-0.13333333333333333,0.34375,0.800555074585909,0.1820734538265475,0.3776603060217271,1.0,0.0,1.0,1.0,0
synthetic_map_00024,0.26666666666666666,0.3333333333333333,0.8,0.26666666666666666,0.5333333333333333,-0.06666666666666667,0.3125,0.8113779785225733,0.20780804869811476,0.3757032038425231,1.0,1.0,0.0,1.0,0
synthetic_map_00024,0.26666666666666666,0.26666666666666666,0.8,0.26666666666666666,0.5333333333333333,0.0,0.28125,0.7068509299582659,0.289986447897802,0.46644308016709846,1.0,1.0,0.0,1.0,3
synthetic_map_00024,0.4,0.26666666666666666,0.8,0.26666666666666666,0.4,0.0,0.21875,0.996388777188454,0.00782913367044271,0.14238906673152404,1.0,1.0,1.0,1.0,3
synthetic_map_00024,0.4666666666666667,0.26666666666666666,0.8,0.26666666666666666,0.3333333333333333,0.0,0.1875,0.9745293313172448,0.0,0.216847803878497,1.0,1.0,1.0,1.0,3
synthetic_map_00024,0.6,0.26666666666666666,0.8,0.26666666666666666,0.2,0.0,0.125,0.7354014793008787,0.25212386522711994,0.310747071228417,1.0,0.0,1.0,1.0,3
synthetic_map_00025,0.4,0.13333333333333333,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.7333333333333333,0.625,0.7389392360951815,0.2542891854873699,0.3328330774252064,0.0,1.0,1.0,1.0,1
synthetic_map_00025,0.4,0.26666666666666666,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.6,0.5625,0.8148094137832752,0.20854089812967364,0.3976696001254293,1.0,1.0,1.0,0.0,1
synthetic_map_00025,0.4,0.3333333333333333,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.53125,0.6791874984021905,0.31514629419372814,0.4608642446831992,1.0,1.0,0.0,1.0,1
synthetic_map_00025,0.4,0.4,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.4666666666666667,0.5,0.6658705659584448,0.308808827113202,0.39839768761789807,1.0,0.0,0.0,1.0,3
synthetic_map_00025,0.4666666666666667,0.5333333333333333,0.9333333333333333,0.8666666666666667,0.4666666666666667,0.3333333333333333,0.40625,0.5070295399890626,0.48789142172602074,0.5221939715119746,1.0,1.0,0.0,1.0,1
synthetic_map_00025,0.4666666666666667,0.7333333333333333,0.9333333333333333,0.8666666666666667,0.4666666666666667,0.13333333333333333,0.3125,0.6466502223692364,0.33738308724218163,0.4930656760450219,1.0,1.0,1.0,0.0,1
synthetic_map_00025,0.4666666666666667,0.8,0.9333333333333333,0.8666666666666667,0.4666666666666667,0.06666666666666667,0.28125,0.7916767298607229,0.20683924378917107,0.37475020705292006,1.0,1.0,0.0,1.0,1
synthetic_map_00025,0.5333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.4,0.0,0.21875,0.9720676121143177,0.0,0.20737964587132812,1.0,1.0,1.0,1.0,3
synthetic_map_00025,0.6,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.3333333333333333,0.0,0.1875,0.8730276998598567,0.14429262247219887,0.2411644811252589,1.0,1.0,1.0,1.0,3
synthetic_map_00025,0.6666666666666666,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.26666666666666666,0.0,0.15625,0.8860616946822736,0.09533443522758894,0.3388601788254677,1.0,0.0,1.0,1.0,3
synthetic_map_00025,0.8,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.13333333333333333,0.0,0.09375,0.9558506942710112,0.03928463184277503,0.2787189497970319,1.0,1.0,1.0,1.0,3
synthetic_map_00025,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.06666666666666667,0.0,0.0625,0.907123662199699,0.11927898621529558,0.22924066286385059,1.0,1.0,1.0,1.0,3
synthetic_map_00026,0.7333333333333333,0.2,0.26666666666666666,0.26666666666666666,-0.4666666666666667,0.06666666666666667,0.28125,0.9816591891089599,0.0036883560335472035,0.1644220949729279,1.0,1.0,1.0,1.0,2
synthetic_map_00026,0.6666666666666666,0.2,0.26666666666666666,0.26666666666666666,-0.4,0.06666666666666667,0.25,0.8830905268006657,0.13695203626029506,0.23392568641172284,1.0,1.0,1.0,1.0,2
synthetic_map_00026,0.6,0.2,0.26666666666666666,0.26666666666666666,-0.3333333333333333,0.06666666666666667,0.21875,0.7423062757577484,0.23604764959594848,0.359126967171738,1.0,0.0,1.0,1.0,2
synthetic_map_00026,0.5333333333333333,0.2,0.26666666666666666,0.26666666666666666,-0.26666666666666666,0.06666666666666667,0.1875,0.771868147662258,0.21829521507826746,0.33045275253771833,0.0,1.0,1.0,1.0,2
synthetic_map_00026,0.4666666666666667,0.2,0.26666666666666666,0.26666666666666666,-0.2,0.06666666666666667,0.15625,0.903959060509985,0.08656109102670567,0.2708565734525824,1.0,1.0,1.0,1.0,2
synthetic_map_00026,0.4,0.2,0.26666666666666666,0.26666666666666666,-0.13333333333333333,0.06666666666666667,0.125,0.9022656240336512,0.11225985965833381,0.2699811621665592,1.0,1.0,0.0,1.0,1
synthetic_map_00026,0.4,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.13333333333333333,0.0,0.09375,0.8454273785906624,0.12832226537602637,0.268078949866833,1.0,1.0,1.0,1.0,2
synthetic_map_00026,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.06666666666666667,0.0,0.0625,0.9584716091947459,0.06693222542639565,0.23971283204355862,0.0,1.0,1.0,1.0,2
synthetic_map_00027,0.0,0.6,0.4666666666666667,0.2,0.4666666666666667,-0.4,0.5625,0.30909415345166824,0.7085315943915875,0.803299316101921,0.0,1.0,0.0,0.0,1
synthetic_map_00027,0.0,0.6666666666666666,0.4666666666666667,0.2,0.4666666666666667,-0.4666666666666667,0.53125,0.5141206137213417,0.5143532264604187,0.5900273107252856,1.0,0.0,0.0,1.0,3
synthetic_map_00027,0.13333333333333333,0.6666666666666666,0.4666666666666667,0.2,0.3333333333333333,-0.4666666666666667,0.46875,0.9252838710349781,0.10388459380180966,0.2978332415186531,1.0,1.0,1.0,1.0,0
synthetic_map_00027,0.2,0.6,0.4666666666666667,0.2,0.26666666666666666,-0.4,0.40625,0.8714858581291813,0.10622858429369615,0.3215183761917337,0.0,1.0,1.0,1.0,3
synthetic_map_00027,0.26666666666666666,0.6,0.4666666666666667,0.2,0.2,-0.4,0.375,0.7775336078226635,0.23696154715315504,0.33695122394418076,1.0,1.0,1.0,1.0,3
synthetic_map_00027,0.3333333333333333,0.6,0.4666666666666667,0.2,0.13333333333333333,-0.4,0.34375,0.860278225943227,0.11724253588396669,0.3120314622873224,0.0,1.0,1.0,1.0,3
synthetic_map_00027,0.4,0.6,0.4666666666666667,0.2,0.06666666666666667,-0.4,0.3125,0.8052132605251326,0.20066797177627038,0.4073825420236921,1.0,1.0,1.0,1.0,3
synthetic_map_00027,0.5333333333333333,0.6,0.4666666666666667,0.2,-0.06666666666666667,-0.4,0.25,0.7606807876794424,0.2683351596092906,0.4489324247306296,1.0,1.0,1.0,1.0,0
synthetic_map_00027,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.2,-0.06666666666666667,-0.3333333333333333,0.21875,0.8863881353269433,0.08825541257995509,0.24136707425447035,1.0,1.0,0.0,1.0,0
synthetic_map_00027,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2,-0.06666666666666667,-0.26666666666666666,0.1875,0.6954657555324748,0.3144515354642961,0.4215703218312565,1.0,1.0,1.0,1.0,0
synthetic_map_00027,0.5333333333333333,0.4,0.4666666666666667,0.2,-0.06666666666666667,-0.2,0.15625,0.6375227721465319,0.3481463923680319,0.4231196394064816,1.0,1.0,0.0,0.0,0
synthetic_map_00027,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.2,-0.06666666666666667,-0.13333333333333333,0.125,0.5618740208986447,0.41353505689751135,0.518726280621107,0.0,1.0,1.0,0.0,2
synthetic_map_00028,0.0,0.26666666666666666,0.4,0.7333333333333333,0.4,0.4666666666666667,0.4375,0.5479239391990789,0.45936965091419674,0.555004277359292,1.0,1.0,0.0,1.0,1
synthetic_map_00028,0.0,0.3333333333333333,0.4,0.7333333333333333,0.4,0.4,0.40625,0.4339979683424343,0.538188634859726,0.6121154869800491,1.0,1.0,0.0,0.0,1
synthetic_map_00028,0.0,0.4,0.4,0.7333333333333333,0.4,0.3333333333333333,0.375,0.43384316050036115,0.5940445620144789,0.7131328804551149,1.0,1.0,0.0,0.0,1
synthetic_map_00028,0.0,0.4666666666666667,0.4,0.7333333333333333,0.4,0.26666666666666666,0.34375,0.5490552411821752,0.45063447487358876,0.5851684888602413,1.0,1.0,0.0,1.0,1
synthetic_map_00028,0.0,0.5333333333333333,0.4,0.7333333333333333,0.4,0.2,0.3125,0.5088550356076414,0.5095382056822263,0.5865404992320936,1.0,0.0,0.0,1.0,3
synthetic_map_00028,0.06666666666666667,0.5333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.2,0.28125,0.7367467459888005,0.25694270940516983,0.4059678084871037,1.0,0.0,1.0,1.0,3
synthetic_map_00028,0.13333333333333333,0.5333333333333333,0.4,0.7333333333333333,0.26666666666666666,0.2,0.25,0.7379120278809271,0.23557861618836068,0.3866864657041785,1.0,1.0,1.0,0.0,1
synthetic_map_00028,0.13333333333333333,0.6,0.4,0.7333333333333333,0.26666666666666666,0.13333333333333333,0.21875,0.8308163189149422,0.18638305911093986,0.3769298463358507,1.0,1.0,0.0,1.0,1
synthetic_map_00028,0.13333333333333333,0.6666666666666666,0.4,0.7333333333333333,0.26666666666666666,0.06666666666666667,0.1875,0.891919550947983,0.13620906201875488,0.24218323627185906,1.0,1.0,1.0,1.0,3
synthetic_map_00028,0.2,0.6666666666666666,0.4,0.7333333333333333,0.2,0.06666666666666667,0.15625,0.953765617709659,0.03821146676797503,0.1422318891896282,1.0,1.0,1.0,1.0,3
synthetic_map_00028,0.3333333333333333,0.6666666666666666,0.4,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.09375,0.8910619026587424,0.13811824825263902,0.23199075422572163,1.0,0.0,1.0,1.0,3
synthetic_map_00028,0.4,0.6666666666666666,0.4,0.7333333333333333,0.0,0.06666666666666667,0.0625,0.7669980466583142,0.25126716826255396,0.35231496654576555,1.0,1.0,1.0,1.0,1
synthetic_map_00029,0.6,0.8,0.06666666666666667,0.2,-0.5333333333333333,-0.6,0.5625,1.0,0.0,0.20105816395640336,1.0,1.0,1.0,1.0,2
synthetic_map_00029,0.5333333333333333,0.7333333333333333,0.06666666666666667,0.2,-0.4666666666666667,-0.5333333333333333,0.5,0.8036896544322634,0.18984505619366968,0.3804916397532087,1.0,1.0,0.0,1.0,0
synthetic_map_00029,0.5333333333333333,0.6,0.06666666666666667,0.2,-0.4666666666666667,-0.4,0.4375,0.6200605016585187,0.36315110156189173,0.4675608997327982,1.0,1.0,0.0,1.0,0
synthetic_map_00029,0.5333333333333333,0.5333333333333333,0.06666666666666667,0.2,-0.4666666666666667,-0.3333333333333333,0.40625,0.8028855246427586,0.20044271447994527,0.3206463951922437,1.0,1.0,0.0,1.0,0
synthetic_map_00029,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.2,-0.4,-0.26666666666666666,0.34375,0.9177193079876241,0.08717768856205028,0.2840076422245431,1.0,0.0,1.0,1.0,2
synthetic_map_00029,0.4,0.4666666666666667,0.06666666666666667,0.2,-0.3333333333333333,-0.26666666666666666,0.3125,0.7808054367611343,0.1912181832133152,0.4299116487507808,1.0,1.0,0.0,1.0,0
synthetic_map_00029,0.4,0.4,0.06666666666666667,0.2,-0.3333333333333333,-0.2,0.28125,0.7640523403542544,0.2622522525331329,0.37061977250200945,1.0,1.0,1.0,1.0,2
synthetic_map_00029,0.3333333333333333,0.4,0.06666666666666667,0.2,-0.26666666666666666,-0.2,0.25,0.8588973795286566,0.11891473947694353,0.2537048257277615,1.0,0.0,1.0,1.0,2
synthetic_map_00029,0.26666666666666666,0.4,0.06666666666666667,0.2,-0.2,-0.2,0.21875,0.9348625138858855,0.09038176108310624,0.36643433854146085,1.0,1.0,1.0,1.0,2
synthetic_map_00029,0.2,0.4,0.06666666666666667,0.2,-0.13333333333333333,-0.2,0.1875,0.8920243957608567,0.13026781809501733,0.25962254030513604,1.0,1.0,1.0,1.0,2
synthetic_map_00029,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.2,0.0,-0.13333333333333333,0.09375,0.7332489904041277,0.2424886068262841,0.30305886151331596,1.0,0.0,1.0,1.0,0
synthetic_map_00029,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.2,0.0,-0.06666666666666667,0.0625,0.7535140862262797,0.21660523195946402,0.30966169190957493,1.0,1.0,1.0,0.0,0
synthetic_map_00030,0.0,0.4666666666666667,0.8666666666666667,0.3333333333333333,0.8666666666666667,-0.13333333333333333,0.5,0.34874057416916865,0.6465857894703186,0.720440889585968,0.0,1.0,0.0,1.0,3
synthetic_map_00030,0.06666666666666667,0.4666666666666667,0.8666666666666667,0.3333333333333333,0.8,-0.13333333333333333,0.46875,0.5254736243268383,0.491295646003471,0.49465951904128347,0.0,0.0,1.0,1.0,3
synthetic_map_00030,0.13333333333333333,0.4666666666666667,0.8666666666666667,0.3333333333333333,0.7333333333333333,-0.13333333333333333,0.4375,0.6803526466302449,0.3317210640808289,0.42616021829616785,1.0,0.0,1.0,1.0,0
synthetic_map_00030,0.13333333333333333,0.4,0.8666666666666667,0.3333333333333333,0.7333333333333333,-0.06666666666666667,0.40625,0.6804530757109021,0.3091861000183761,0.3877815349550423,0.0,1.0,0.0,1.0,3
synthetic_map_00030,0.2,0.4,0.8666666666666667,0.3333333333333333,0.6666666666666666,-0.06666666666666667,0.375,0.7981324834668772,0.18084481151765783,0.41036740883329526,1.0,1.0,1.0,1.0,3
synthetic_map_00030,0.26666666666666666,0.4,0.8666666666666667,0.3333333333333333,0.6,-0.06666666666666667,0.34375,0.9179655460975333,0.10668975158275978,0.20933866454377958,0.0,1.0,1.0,1.0,3
synthetic_map_00030,0.3333333333333333,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.5333333333333333,0.0,0.28125,0.8034808959239754,0.21054031983269264,0.432839997504194,1.0,1.0,0.0,1.0,3
synthetic_map_00030,0.4,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.4666666666666667,0.0,0.25,0.8338814349549104,0.1372309780924204,0.24480788083718757,1.0,0.0,1.0,1.0,3
synthetic_map_00030,0.4666666666666667,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.4,0.0,0.21875,0.8307977677040029,0.18729192032174571,0.3380661693144884,1.0,1.0,1.0,1.0,3
synthetic_map_00030,0.5333333333333333,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.9133328103878433,0.10916351659618989,0.31883205838627027,0.0,1.0,1.0,1.0,3
synthetic_map_00030,0.6,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.26666666666666666,0.0,0.15625,0.8531296213005877,0.11709542873851228,0.28061183836075443,1.0,1.0,1.0,1.0,3
synthetic_map_00030,0.6666666666666666,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.2,0.0,0.125,1.0,0.0,0.13010770875756714,1.0,1.0,1.0,1.0,3
synthetic_map_00031,0.06666666666666667,0.6,0.0,0.4666666666666667,-0.06666666666666667,-0.13333333333333333,0.125,0.9381080115601109,0.06924005749534438,0.35060312756636863,1.0,0.0,1.0,1.0,2
synthetic_map_00031,0.0,0.6,0.0,0.4666666666666667,0.0,-0.13333333333333333,0.09375,0.5478183812013949,0.43935100828454865,0.6198150426610145,1.0,1.0,0.0,1.0,0
synthetic_map_00031,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0,-0.06666666666666667,0.0625,0.661530060436025,0.3359258977946318,0.5395943405050213,1.0,1.0,0.0,1.0,0
synthetic_map_00032,0.3333333333333333,0.2,0.3333333333333333,0.4,0.0,0.2,0.1875,0.8933553535987366,0.10258865258971299,0.24654854985345703,1.0,1.0,1.0,1.0,1
synthetic_map_00032,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.0,0.13333333333333333,0.15625,0.7232406165297673,0.24912429662506935,0.2980610154410671,1.0,0.0,1.0,1.0,2
synthetic_map_00032,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.4,0.06666666666666667,0.13333333333333333,0.125,0.8294669286458675,0.17940453827060554,0.31710919858173303,1.0,1.0,0.0,1.0,1
synthetic_map_00032,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.09375,0.8335263035499101,0.17626167766337736,0.4496222641830896,1.0,1.0,1.0,0.0,1
synthetic_map_00032,0.26666666666666666,0.4,0.3333333333333333,0.4,0.06666666666666667,0.0,0.0625,0.6702471628585288,0.30259620479463134,0.5378142308761472,1.0,1.0,1.0,1.0,3
synthetic_map_00033,0.0,0.4666666666666667,0.4666666666666667,0.8,0.4666666666666667,0.3333333333333333,0.46875,0.5981131928353718,0.4222159720577476,0.5033603047800426,1.0,1.0,0.0,1.0,1
synthetic_map_00033,0.0,0.5333333333333333,0.4666666666666667,0.8,0.4666666666666667,0.26666666666666666,0.4375,0.6353580346408316,0.35630378116615324,0.4986304879060529,1.0,1.0,0.0,1.0,1
synthetic_map_00033,0.0,0.6,0.4666666666666667,0.8,0.4666666666666667,0.2,0.40625,0.531827743450706,0.4624227813138302,0.6342116375979487,1.0,1.0,0.0,1.0,1
synthetic_map_00033,0.0,0.6666666666666666,0.4666666666666667,0.8,0.4666666666666667,0.13333333333333333,0.375,0.5030667274415614,0.4780379815220903,0.5011863167417763,1.0,1.0,0.0,0.0,1
synthetic_map_00033,0.0,0.7333333333333333,0.4666666666666667,0.8,0.4666666666666667,0.06666666666666667,0.34375,0.4784812924875824,0.540568174793842,0.6822193724159896,1.0,1.0,0.0,1.0,3
synthetic_map_00033,0.13333333333333333,0.7333333333333333,0.4666666666666667,0.8,0.3333333333333333,0.06666666666666667,0.28125,0.6540600526543802,0.345429529978062,0.4545513016353647,1.0,0.0,1.0,1.0,3
synthetic_map_00033,0.2,0.7333333333333333,0.4666666666666667,0.8,0.26666666666666666,0.06666666666666667,0.25,0.5441636422513889,0.4265215697141009,0.5584784765784455,1.0,1.0,1.0,0.0,1
synthetic_map_00033,0.2,0.8,0.4666666666666667,0.8,0.26666666666666666,0.0,0.21875,0.6735919996754751,0.2977091449112455,0.42268856422736256,1.0,1.0,0.0,0.0,1
synthetic_map_00033,0.2,0.8666666666666667,0.4666666666666667,0.8,0.26666666666666666,-0.06666666666666667,0.1875,0.6424824899710274,0.3624717971650441,0.4174106363081841,1.0,1.0,1.0,1.0,3
synthetic_map_00033,0.26666666666666666,0.8666666666666667,0.4666666666666667,0.8,0.2,-0.06666666666666667,0.15625,0.6448951493055983,0.3596108722198092,0.5305159048537624,0.0,0.0,1.0,1.0,3
synthetic_map_00033,0.3333333333333333,0.8666666666666667,0.4666666666666667,0.8,0.13333333333333333,-0.06666666666666667,0.125,0.6350404554656658,0.37328105395774147,0.5362465780703518,0.0,1.0,1.0,1.0,3
synthetic_map_00033,0.4,0.8,0.4666666666666667,0.8,0.06666666666666667,0.0,0.0625,0.8033499721552272,0.1923466265474346,0.3610950459826109,1.0,1.0,0.0,1.0,3
synthetic_map_00034,0.7333333333333333,0.8666666666666667,0.4,0.6,-0.3333333333333333,-0.26666666666666666,0.3125,0.7468856638334554,0.23886830509849327,0.3662571324979073,1.0,1.0,1.0,1.0,2
synthetic_map_00034,0.6666666666666666,0.8666666666666667,0.4,0.6,-0.26666666666666666,-0.26666666666666666,0.28125,0.7896632841746691,0.1997143244887139,0.4038741913878875,1.0,0.0,0.0,1.0,0
synthetic_map_00034,0.6666666666666666,0.8,0.4,0.6,-0.26666666666666666,-0.2,0.25,0.6801879107783697,0.2986314196533842,0.4670840108493486,0.0,1.0,1.0,1.0,2
synthetic_map_00034,0.6,0.8,0.4,0.6,-0.2,-0.2,0.21875,0.6149089742713519,0.4118767397300786,0.5824100163823823,0.0,0.0,1.0,1.0,2
synthetic_map_00034,0.5333333333333333,0.8,0.4,0.6,-0.13333333333333333,-0.2,0.1875,0.7235669962122145,0.2880330735313721,0.4430353363521096,1.0,0.0,1.0,1.0,2
synthetic_map_00034,0.4666666666666667,0.8,0.4,0.6,-0.06666666666666667,-0.2,0.15625,0.8157844085837638,0.1955177569750428,0.32852924060410327,1.0,1.0,0.0,1.0,0
synthetic_map_00034,0.4666666666666667,0.7333333333333333,0.4,0.6,-0.06666666666666667,-0.13333333333333333,0.125,0.8513402736961737,0.1414197819048737,0.3157761239332323,1.0,1.0,1.0,1.0,2
synthetic_map_00034,0.4,0.7333333333333333,0.4,0.6,0.0,-0.13333333333333333,0.09375,0.6829791790064398,0.3206745198280021,0.40875793788662057,1.0,0.0,1.0,1.0,0
synthetic_map_00034,0.4,0.6666666666666666,0.4,0.6,0.0,-0.06666666666666667,0.0625,0.9618558736091986,0.06563018514032229,0.2915361799981977,1.0,1.0,0.0,1.0,0
synthetic_map_00035,0.6666666666666666,0.06666666666666667,0.9333333333333333,0.4,0.26666666666666666,0.3333333333333333,0.3125,0.5268463223409544,0.48904475890836696,0.6287013891563504,0.0,0.0,0.0,1.0,3
synthetic_map_00035,0.7333333333333333,0.06666666666666667,0.9333333333333333,0.4,0.2,0.3333333333333333,0.28125,0.5606264784532881,0.4322105993560513,0.5157074476493324,1.0,0.0,1.0,1.0,3
synthetic_map_00035,0.8,0.06666666666666667,0.9333333333333333,0.4,0.13333333333333333,0.3333333333333333,0.25,0.5734852962071333,0.42661963917229095,0.5399855463956172,0.0,1.0,1.0,0.0,1
synthetic_map_00035,0.8,0.13333333333333333,0.9333333333333333,0.4,0.13333333333333333,0.26666666666666666,0.21875,0.6566472916815221,0.36955747895821434,0.5179615551150734,1.0,1.0,0.0,0.0,1
synthetic_map_00035,0.8,0.2,0.9333333333333333,0.4,0.13333333333333333,0.2,0.1875,0.7448644536848821,0.2441048546689596,0.32337615758436455,1.0,1.0,1.0,1.0,1
synthetic_map_00035,0.8,0.26666666666666666,0.9333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.15625,0.9946771338633899,0.001958768445775569,0.16541352410990715,1.0,1.0,1.0,1.0,1
synthetic_map_00035,0.8,0.3333333333333333,0.9333333333333333,0.4,0.13333333333333333,0.06666666666666667,0.125,0.8073569319489232,0.19292739029991782,0.41012599363488655,1.0,1.0,1.0,1.0,3
synthetic_map_00035,0.8666666666666667,0.3333333333333333,0.9333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.09375,0.7742333349944048,0.23899892557402225,0.42403893284143185,1.0,0.0,1.0,1.0,3
synthetic_map_00035,0.9333333333333333,0.3333333333333333,0.9333333333333333,0.4,0.0,0.06666666666666667,0.0625,0.7500669254214927,0.22352653805767392,0.3563381399630742,0.0,1.0,1.0,1.0,1
synthetic_map_00036,0.26666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.125,0.6187175174711932,0.3996120301003002,0.6136737229244896,0.0,0.0,0.0,1.0,3
synthetic_map_00036,0.3333333333333333,0.4,0.3333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.09375,0.6883737476629699,0.3288216429088053,0.458688462334817,1.0,1.0,1.0,0.0,1
synthetic_map_00036,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.0,0.06666666666666667,0.0625,0.6924528098751433,0.28670512383539043,0.4908914599475575,1.0,1.0,0.0,1.0,1
synthetic_map_00037,0.7333333333333333,1.0,0.2,1.0,-0.5333333333333333,0.0,0.34375,0.649124800225562,0.32550941026635466,0.4611175402570228,1.0,0.0,1.0,1.0,2
synthetic_map_00037,0.6666666666666666,1.0,0.2,1.0,-0.4666666666666667,0.0,0.3125,0.5413470616259309,0.4294906669259416,0.5509724800384271,1.0,0.0,1.0,1.0,2
synthetic_map_00037,0.6,1.0,0.2,1.0,-0.4,0.0,0.28125,0.42454303579977576,0.5987120797817763,0.6041381602132686,0.0,0.0,1.0,1.0,2
synthetic_map_00037,0.5333333333333333,1.0,0.2,1.0,-0.3333333333333333,0.0,0.25,0.43749876697248685,0.5444492972443696,0.5749816661030676,0.0,0.0,1.0,1.0,2
synthetic_map_00037,0.4666666666666667,1.0,0.2,1.0,-0.26666666666666666,0.0,0.21875,0.4806969388010901,0.5386751419134299,0.6985880259353936,1.0,0.0,0.0,1.0,0
synthetic_map_00037,0.4666666666666667,0.9333333333333333,0.2,1.0,-0.26666666666666666,0.06666666666666667,0.1875,0.7083942732571409,0.3092118928006409,0.44695707805477414,1.0,1.0,1.0,0.0,2
synthetic_map_00037,0.4,0.9333333333333333,0.2,1.0,-0.2,0.06666666666666667,0.15625,0.7793002204688506,0.24971418613107266,0.3724102557084398,0.0,0.0,1.0,1.0,2
synthetic_map_00037,0.3333333333333333,0.9333333333333333,0.2,1.0,-0.13333333333333333,0.06666666666666667,0.125,0.6910692270841816,0.30018790856747984,0.4431693574510923,1.0,1.0,1.0,1.0,2
synthetic_map_00037,0.26666666666666666,0.9333333333333333,0.2,1.0,-0.06666666666666667,0.06666666666666667,0.09375,0.8217494696842774,0.1488166542411581,0.2580658610862042,0.0,1.0,1.0,1.0,2
synthetic_map_00037,0.2,0.9333333333333333,0.2,1.0,0.0,0.06666666666666667,0.0625,0.6440697900350554,0.36361553934368074,0.4473250595894787,1.0,1.0,0.0,1.0,1
synthetic_map_00038,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.53125,0.9572307573067061,0.022085751835430406,0.1713676239768646,1.0,1.0,1.0,1.0,1
synthetic_map_00038,0.6666666666666666,0.4,0.6666666666666666,1.0,0.0,0.6,0.5,0.7692035145768426,0.20115233395905627,0.30306360305001867,1.0,0.0,1.0,1.0,2
synthetic_map_00038,0.6,0.4,0.6666666666666666,1.0,0.06666666666666667,0.6,0.46875,0.6311980413849635,0.3466834617119573,0.46599169804321366,1.0,1.0,0.0,1.0,1
synthetic_map_00038,0.6,0.5333333333333333,0.6666666666666666,1.0,0.06666666666666667,0.4666666666666667,0.40625,0.7736204951134638,0.20430566211093487,0.3166665489101068,1.0,1.0,1.0,0.0,1
synthetic_map_00038,0.6,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.3333333333333333,0.34375,0.9207662493307189,0.08539087747917085,0.36740161844499036,1.0,1.0,1.0,1.0,1
synthetic_map_00038,0.6,0.7333333333333333,0.6666666666666666,1.0,0.06666666666666667,0.26666666666666666,0.3125,0.5383681781887015,0.4453789088564535,0.6246804415155834,1.0,0.0,1.0,0.0,2
synthetic_map_00038,0.5333333333333333,0.7333333333333333,0.6666666666666666,1.0,0.13333333333333333,0.26666666666666666,0.28125,0.8398372658541565,0.18605033194216275,0.30334694027132814,1.0,0.0,1.0,1.0,2
synthetic_map_00038,0.4666666666666667,0.7333333333333333,0.6666666666666666,1.0,0.2,0.26666666666666666,0.25,0.8161322206061851,0.19054546406090397,0.3846368814749468,1.0,1.0,1.0,1.0,1
synthetic_map_00038,0.4666666666666667,0.8666666666666667,0.6666666666666666,1.0,0.2,0.13333333333333333,0.1875,0.657784031977849,0.35590263832543356,0.4581239191199413,1.0,1.0,1.0,0.0,1
synthetic_map_00038,0.4666666666666667,1.0,0.6666666666666666,1.0,0.2,0.0,0.125,0.5982181314029781,0.41030801935978123,0.624877388728295,1.0,0.0,1.0,1.0,3
