map_name,current_x,current_y,goal_x,goal_y,delta_goal_x,delta_goal_y,path_remaining,vision_mean,vision_dark,vision_edge,free_up,free_down,free_left,free_right,teacher_action
synthetic_map_00329,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,-0.06666666666666667,0.0,0.0625,0.6303191802462119,0.3398750528047377,0.3885792218790207,1.0,1.0,1.0,0.0,2
synthetic_map_00330,0.0,0.9333333333333333,0.06666666666666667,0.6,0.06666666666666667,-0.3333333333333333,0.34375,0.5340571061261891,0.4678400775230415,0.628944059055539,1.0,0.0,0.0,1.0,0
synthetic_map_00330,0.0,0.8666666666666667,0.06666666666666667,0.6,0.06666666666666667,-0.26666666666666666,0.3125,0.5612067387204663,0.4168920614348061,0.6013815934098399,0.0,1.0,0.0,1.0,3
synthetic_map_00330,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.6,0.0,-0.26666666666666666,0.28125,0.8325453924490263,0.18984249882220755,0.4199227508246444,1.0,1.0,1.0,0.0,0
synthetic_map_00330,0.06666666666666667,0.8,0.06666666666666667,0.6,0.0,-0.2,0.25,0.6503347168748749,0.347144446336502,0.526055183997986,0.0,1.0,0.0,1.0,3
synthetic_map_00330,0.13333333333333333,0.8,0.06666666666666667,0.6,-0.06666666666666667,-0.2,0.21875,0.7034009800503581,0.28408189326889877,0.4917403429765729,1.0,0.0,1.0,0.0,0
synthetic_map_00330,0.13333333333333333,0.7333333333333333,0.06666666666666667,0.6,-0.06666666666666667,-0.13333333333333333,0.1875,0.6647233428266277,0.34626824923075544,0.45850308079542584,0.0,1.0,0.0,1.0,3
synthetic_map_00330,0.2,0.7333333333333333,0.06666666666666667,0.6,-0.13333333333333333,-0.13333333333333333,0.15625,0.7687317371827674,0.23745802207874492,0.3243446103948291,1.0,0.0,1.0,1.0,0
synthetic_map_00330,0.2,0.6666666666666666,0.06666666666666667,0.6,-0.13333333333333333,-0.06666666666666667,0.125,0.8070781101807666,0.1726923297138032,0.4569542365651492,1.0,1.0,0.0,1.0,0
synthetic_map_00330,0.2,0.6,0.06666666666666667,0.6,-0.13333333333333333,0.0,0.09375,0.7635066493342666,0.22063067338788248,0.379589637923048,1.0,1.0,1.0,0.0,2
synthetic_map_00330,0.13333333333333333,0.6,0.06666666666666667,0.6,-0.06666666666666667,0.0,0.0625,0.8774695749106041,0.13654116743058908,0.2643467428571121,1.0,0.0,1.0,1.0,2
synthetic_map_00331,0.8,1.0,0.4666666666666667,1.0,-0.3333333333333333,0.0,0.1875,0.6370181009126684,0.36659235944704777,0.49621455833487194,1.0,0.0,1.0,1.0,2
synthetic_map_00331,0.7333333333333333,1.0,0.4666666666666667,1.0,-0.26666666666666666,0.0,0.15625,0.666162379796603,0.34929232184437536,0.4032536577346491,1.0,0.0,1.0,1.0,2
synthetic_map_00331,0.6666666666666666,1.0,0.4666666666666667,1.0,-0.2,0.0,0.125,0.6967652433801932,0.30294489726888013,0.44858262893878537,1.0,0.0,1.0,1.0,2
synthetic_map_00331,0.6,1.0,0.4666666666666667,1.0,-0.13333333333333333,0.0,0.09375,0.6697300989999431,0.35242537766559934,0.4589379164069252,1.0,0.0,1.0,1.0,2
synthetic_map_00331,0.5333333333333333,1.0,0.4666666666666667,1.0,-0.06666666666666667,0.0,0.0625,0.5582226217957491,0.41534298534333275,0.5750707931888269,1.0,0.0,1.0,1.0,2
synthetic_map_00332,0.4666666666666667,0.4,0.13333333333333333,0.06666666666666667,-0.3333333333333333,-0.3333333333333333,0.46875,0.6095100400579568,0.380263088889068,0.43857864836980426,0.0,1.0,0.0,1.0,1
synthetic_map_00332,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.06666666666666667,-0.3333333333333333,-0.4,0.4375,0.8290443215041443,0.18601126714335384,0.3087087466719302,1.0,1.0,1.0,1.0,2
synthetic_map_00332,0.4,0.4666666666666667,0.13333333333333333,0.06666666666666667,-0.26666666666666666,-0.4,0.40625,0.6339954562111758,0.34188205091394386,0.39138175439995027,0.0,0.0,1.0,1.0,2
synthetic_map_00332,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,-0.2,-0.4,0.375,0.5437864799529002,0.4817066164214892,0.4943609509872542,1.0,0.0,1.0,1.0,2
synthetic_map_00332,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.06666666666666667,-0.13333333333333333,-0.4,0.34375,0.7230652977572335,0.2596341455099132,0.37301054537781037,1.0,0.0,1.0,1.0,2
synthetic_map_00332,0.2,0.4,0.13333333333333333,0.06666666666666667,-0.06666666666666667,-0.3333333333333333,0.28125,0.8444910717754652,0.15045707137057995,0.22489954458320824,1.0,1.0,0.0,1.0,0
synthetic_map_00332,0.2,0.3333333333333333,0.13333333333333333,0.06666666666666667,-0.06666666666666667,-0.26666666666666666,0.25,0.7480893517823916,0.2548388490805455,0.298640058050592,1.0,1.0,1.0,1.0,2
synthetic_map_00332,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.0,-0.26666666666666666,0.21875,0.8136023486243351,0.1909320519691232,0.3994718947543326,0.0,0.0,1.0,1.0,2
synthetic_map_00332,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,-0.26666666666666666,0.1875,0.7380091206382707,0.24303435076194582,0.3736571442403312,1.0,1.0,1.0,1.0,0
synthetic_map_00332,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,-0.2,0.15625,0.8156950397415058,0.1988849619191071,0.35995075572189084,1.0,1.0,1.0,0.0,0
synthetic_map_00332,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,-0.06666666666666667,0.09375,0.8485002022112873,0.12293023284363803,0.3103200788752062,1.0,1.0,1.0,1.0,0
synthetic_map_00332,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0625,0.9672927395957486,0.039668000324187214,0.16630050474732322,1.0,1.0,1.0,1.0,3
synthetic_map_00333,0.5333333333333333,0.13333333333333333,0.6666666666666666,0.5333333333333333,0.13333333333333333,0.4,0.28125,0.8262459196551127,0.19492161326306273,0.34771178080487225,1.0,0.0,1.0,1.0,3
synthetic_map_00333,0.6,0.13333333333333333,0.6666666666666666,0.5333333333333333,0.06666666666666667,0.4,0.25,0.7966402986468895,0.20755463825645884,0.31285197750056465,1.0,1.0,1.0,0.0,1
synthetic_map_00333,0.6,0.2,0.6666666666666666,0.5333333333333333,0.06666666666666667,0.3333333333333333,0.21875,0.7909179338119133,0.21897189857809615,0.4553773707247775,1.0,1.0,0.0,1.0,1
synthetic_map_00333,0.6,0.26666666666666666,0.6666666666666666,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.1875,0.7837761220117798,0.21490834197860054,0.4377003422925867,1.0,0.0,1.0,1.0,3
synthetic_map_00333,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.5333333333333333,0.0,0.26666666666666666,0.15625,0.6879022252943106,0.3189482730676976,0.44084854886282204,1.0,1.0,1.0,0.0,1
synthetic_map_00333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.0,0.2,0.125,0.6514401597583583,0.36609198394900877,0.522086872195796,1.0,1.0,0.0,1.0,1
synthetic_map_00333,0.6666666666666666,0.4,0.6666666666666666,0.5333333333333333,0.0,0.13333333333333333,0.09375,0.7945190011132199,0.18022547382464757,0.3443434050697317,1.0,1.0,1.0,0.0,1
synthetic_map_00333,0.6666666666666666,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.0,0.06666666666666667,0.0625,0.7710827440863688,0.23319392975424974,0.3882375117284198,1.0,1.0,1.0,1.0,1
synthetic_map_00334,0.13333333333333333,0.6,0.0,0.0,-0.13333333333333333,-0.6,0.5,0.6426406652130481,0.3428938644131475,0.5136168916688806,0.0,1.0,1.0,1.0,3
synthetic_map_00334,0.2,0.6,0.0,0.0,-0.2,-0.6,0.46875,0.7880296959721388,0.22297711736002906,0.37636172023482933,1.0,0.0,1.0,1.0,0
synthetic_map_00334,0.2,0.4666666666666667,0.0,0.0,-0.2,-0.4666666666666667,0.40625,0.9162381540699223,0.10552886826013999,0.2143391734961078,1.0,1.0,1.0,1.0,0
synthetic_map_00334,0.26666666666666666,0.4,0.0,0.0,-0.26666666666666666,-0.4,0.34375,0.7185292348372729,0.2555278415729899,0.4388534069077812,1.0,1.0,1.0,1.0,0
synthetic_map_00334,0.26666666666666666,0.26666666666666666,0.0,0.0,-0.26666666666666666,-0.26666666666666666,0.28125,0.7319620868216716,0.28865517910729643,0.38810003273551347,0.0,1.0,1.0,1.0,2
synthetic_map_00334,0.2,0.26666666666666666,0.0,0.0,-0.2,-0.26666666666666666,0.25,0.5249308965845942,0.49312020850346794,0.5720113716439829,1.0,0.0,1.0,1.0,2
synthetic_map_00334,0.13333333333333333,0.26666666666666666,0.0,0.0,-0.13333333333333333,-0.26666666666666666,0.21875,0.4858614426065895,0.49418945080836185,0.47575430570033356,0.0,0.0,1.0,1.0,2
synthetic_map_00334,0.06666666666666667,0.26666666666666666,0.0,0.0,-0.06666666666666667,-0.26666666666666666,0.1875,0.57631225967417,0.4478884269963924,0.6145070315051484,1.0,0.0,0.0,1.0,0
synthetic_map_00334,0.06666666666666667,0.2,0.0,0.0,-0.06666666666666667,-0.2,0.15625,0.8331877044380444,0.19605056294936324,0.3408445024746586,1.0,1.0,1.0,0.0,0
synthetic_map_00334,0.06666666666666667,0.13333333333333333,0.0,0.0,-0.06666666666666667,-0.13333333333333333,0.125,0.7499853916943559,0.26666830266288194,0.456135159499463,1.0,1.0,1.0,1.0,0
synthetic_map_00334,0.06666666666666667,0.06666666666666667,0.0,0.0,-0.06666666666666667,-0.06666666666666667,0.09375,0.9050734225454533,0.11456894871364162,0.23374356757166181,1.0,1.0,0.0,1.0,0
synthetic_map_00334,0.06666666666666667,0.0,0.0,0.0,-0.06666666666666667,0.0,0.0625,0.5364727505610137,0.4901536607805028,0.6296537150815855,0.0,1.0,1.0,1.0,2
synthetic_map_00335,0.06666666666666667,0.8666666666666667,0.4,0.7333333333333333,0.3333333333333333,-0.13333333333333333,0.25,0.5792350002589175,0.42175162703812696,0.582900930784102,0.0,0.0,1.0,1.0,3
synthetic_map_00335,0.13333333333333333,0.8666666666666667,0.4,0.7333333333333333,0.26666666666666666,-0.13333333333333333,0.21875,0.6466832463533012,0.3794069327710583,0.3994205200873301,1.0,0.0,1.0,1.0,0
synthetic_map_00335,0.13333333333333333,0.8,0.4,0.7333333333333333,0.26666666666666666,-0.06666666666666667,0.1875,0.6599714331617442,0.32561669035609664,0.4897110090638635,0.0,1.0,0.0,1.0,3
synthetic_map_00335,0.2,0.8,0.4,0.7333333333333333,0.2,-0.06666666666666667,0.15625,0.7645287617551106,0.2321001984740711,0.29858999785717977,1.0,1.0,1.0,1.0,0
synthetic_map_00335,0.2,0.7333333333333333,0.4,0.7333333333333333,0.2,0.0,0.125,0.9091489899514398,0.08764998397873372,0.28804947885707677,1.0,1.0,0.0,1.0,3
synthetic_map_00335,0.26666666666666666,0.7333333333333333,0.4,0.7333333333333333,0.13333333333333333,0.0,0.09375,1.0,0.0,0.17133304734744076,1.0,1.0,1.0,1.0,3
synthetic_map_00335,0.3333333333333333,0.7333333333333333,0.4,0.7333333333333333,0.06666666666666667,0.0,0.0625,0.9915868906026647,0.0,0.237591584366654,1.0,1.0,1.0,1.0,3
synthetic_map_00336,0.6,0.0,0.06666666666666667,1.0,-0.5333333333333333,1.0,0.75,0.5607542292244222,0.450608542677669,0.5857139045684764,0.0,0.0,1.0,1.0,2
synthetic_map_00336,0.5333333333333333,0.0,0.06666666666666667,1.0,-0.4666666666666667,1.0,0.71875,0.48412903525525375,0.48591987326676644,0.48149489662744266,0.0,1.0,1.0,1.0,2
synthetic_map_00336,0.4,0.0,0.06666666666666667,1.0,-0.3333333333333333,1.0,0.65625,0.6764113688633323,0.34502941899855877,0.47312360987102775,0.0,1.0,1.0,1.0,2
synthetic_map_00336,0.3333333333333333,0.0,0.06666666666666667,1.0,-0.26666666666666666,1.0,0.625,0.5384802159283005,0.4413953661177164,0.6291492524328144,0.0,1.0,0.0,1.0,1
synthetic_map_00336,0.26666666666666666,0.13333333333333333,0.06666666666666667,1.0,-0.2,0.8666666666666667,0.53125,0.9185333658432595,0.10215142562296689,0.24089115970179087,1.0,1.0,0.0,1.0,1
synthetic_map_00336,0.26666666666666666,0.2,0.06666666666666667,1.0,-0.2,0.8,0.5,0.8561616969960635,0.15233137316229695,0.20983428433083617,1.0,1.0,1.0,1.0,2
synthetic_map_00336,0.13333333333333333,0.26666666666666666,0.06666666666666667,1.0,-0.06666666666666667,0.7333333333333333,0.40625,0.7725658947912616,0.21414535637391396,0.45488538381528115,0.0,1.0,1.0,1.0,1
synthetic_map_00336,0.13333333333333333,0.3333333333333333,0.06666666666666667,1.0,-0.06666666666666667,0.6666666666666666,0.375,0.9080894824272282,0.0743368582092066,0.34987264934505924,1.0,1.0,0.0,1.0,1
synthetic_map_00336,0.13333333333333333,0.4,0.06666666666666667,1.0,-0.06666666666666667,0.6,0.34375,0.8728208104120355,0.1533546460739948,0.3624372615492024,1.0,1.0,1.0,1.0,2
synthetic_map_00336,0.06666666666666667,0.6,0.06666666666666667,1.0,0.0,0.4,0.21875,0.9774044991318971,0.04512392538783523,0.1508874572781464,1.0,1.0,1.0,1.0,1
synthetic_map_00336,0.06666666666666667,0.8,0.06666666666666667,1.0,0.0,0.2,0.125,1.0,0.0,0.12996681565395152,1.0,1.0,1.0,1.0,1
synthetic_map_00336,0.06666666666666667,0.9333333333333333,0.06666666666666667,1.0,0.0,0.06666666666666667,0.0625,0.991478804928005,0.0,0.17992743746057643,1.0,1.0,1.0,1.0,1
synthetic_map_00337,0.8,0.26666666666666666,0.8666666666666667,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.25,0.8107040348339302,0.21170935687278378,0.4165213284222018,0.0,0.0,1.0,1.0,3
synthetic_map_00337,0.8666666666666667,0.26666666666666666,0.8666666666666667,0.5333333333333333,0.0,0.26666666666666666,0.21875,0.7644657998324614,0.22794766660871624,0.3348688072334646,1.0,1.0,1.0,1.0,1
synthetic_map_00337,0.8666666666666667,0.3333333333333333,0.8666666666666667,0.5333333333333333,0.0,0.2,0.1875,0.8442693229934765,0.15242389786038668,0.25884257403662103,1.0,1.0,0.0,1.0,1
synthetic_map_00337,0.8666666666666667,0.4,0.8666666666666667,0.5333333333333333,0.0,0.13333333333333333,0.15625,0.824513278489495,0.19296880777157802,0.39956113261046566,1.0,0.0,1.0,1.0,3
synthetic_map_00337,0.9333333333333333,0.4,0.8666666666666667,0.5333333333333333,-0.06666666666666667,0.13333333333333333,0.125,0.8091194064435939,0.20952200987510727,0.442493767703333,1.0,1.0,1.0,0.0,1
synthetic_map_00337,0.9333333333333333,0.4666666666666667,0.8666666666666667,0.5333333333333333,-0.06666666666666667,0.06666666666666667,0.09375,0.761973522552974,0.26183685058281747,0.30099411585227676,1.0,1.0,0.0,1.0,1
synthetic_map_00337,0.9333333333333333,0.5333333333333333,0.8666666666666667,0.5333333333333333,-0.06666666666666667,0.0,0.0625,0.7472317747057802,0.23468866616535358,0.4064808267604921,1.0,0.0,1.0,1.0,2
synthetic_map_00338,0.7333333333333333,0.0,0.6666666666666666,0.6666666666666666,-0.06666666666666667,0.6666666666666666,0.4375,0.4845981118661527,0.5260831243494005,0.6492466411257944,0.0,0.0,1.0,0.0,2
synthetic_map_00338,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.40625,0.6151959831896374,0.4070600635498765,0.584168441820606,0.0,1.0,1.0,1.0,1
synthetic_map_00338,0.6666666666666666,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.6,0.375,0.7126285516763977,0.2686020769982278,0.328180405909995,1.0,1.0,1.0,0.0,1
synthetic_map_00338,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.5333333333333333,0.34375,0.8076635023172524,0.21600864592671326,0.302120788560325,1.0,1.0,0.0,1.0,1
synthetic_map_00338,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,0.0,0.4666666666666667,0.3125,0.8840348600820884,0.11367106144207269,0.2771686312720838,1.0,1.0,1.0,1.0,1
synthetic_map_00338,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.4,0.28125,0.9881842263204687,0.0,0.2355808810693229,1.0,1.0,1.0,1.0,1
synthetic_map_00338,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.25,0.8610405927926514,0.1253163755982955,0.263349806429853,1.0,1.0,1.0,1.0,1
synthetic_map_00338,0.7333333333333333,0.4,0.6666666666666666,0.6666666666666666,-0.06666666666666667,0.26666666666666666,0.1875,0.8685535329056925,0.12062885268717496,0.2363149616968035,1.0,1.0,1.0,1.0,1
synthetic_map_00338,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.6666666666666666,-0.06666666666666667,0.2,0.15625,0.7941703190339581,0.19632708002437366,0.42715445748196995,1.0,1.0,0.0,1.0,1
synthetic_map_00338,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.6666666666666666,-0.06666666666666667,0.13333333333333333,0.125,0.7046265833847989,0.26732512796521646,0.34706569228847617,1.0,1.0,1.0,0.0,2
synthetic_map_00338,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.13333333333333333,0.09375,0.7322930613916104,0.24906656354961498,0.3826919451278911,0.0,1.0,0.0,1.0,1
synthetic_map_00338,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.0625,0.8005054504789948,0.21371209329084231,0.33539990799632935,1.0,1.0,1.0,1.0,1
synthetic_map_00339,0.4,0.8666666666666667,1.0,0.3333333333333333,0.6,-0.5333333333333333,0.5625,0.9355592047958209,0.06152126489769319,0.2284078683002524,1.0,1.0,1.0,1.0,0
synthetic_map_00339,0.4,0.8,1.0,0.3333333333333333,0.6,-0.4666666666666667,0.53125,0.8361694897148784,0.15711446768463277,0.254849769264498,0.0,1.0,1.0,1.0,3
synthetic_map_00339,0.4666666666666667,0.7333333333333333,1.0,0.3333333333333333,0.5333333333333333,-0.4,0.46875,0.7966756603211935,0.17744751596175815,0.3336892813391644,0.0,1.0,0.0,1.0,3
synthetic_map_00339,0.5333333333333333,0.7333333333333333,1.0,0.3333333333333333,0.4666666666666667,-0.4,0.4375,0.757169501971538,0.2625184738815348,0.3429362597371274,1.0,1.0,1.0,1.0,0
synthetic_map_00339,0.5333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.4666666666666667,-0.3333333333333333,0.40625,0.7656285503637279,0.21386263291656762,0.3886599107230847,1.0,1.0,0.0,1.0,3
synthetic_map_00339,0.6,0.6666666666666666,1.0,0.3333333333333333,0.4,-0.3333333333333333,0.375,0.9156197602083288,0.09291032950491351,0.2380566641318521,0.0,1.0,1.0,1.0,3
synthetic_map_00339,0.6666666666666666,0.5333333333333333,1.0,0.3333333333333333,0.3333333333333333,-0.2,0.28125,0.5898779761758541,0.4276301828543242,0.47716060735723764,1.0,1.0,0.0,1.0,0
synthetic_map_00339,0.7333333333333333,0.4,1.0,0.3333333333333333,0.26666666666666666,-0.06666666666666667,0.1875,0.6284976900778891,0.3588397501494451,0.5101301055947399,0.0,0.0,1.0,1.0,3
synthetic_map_00339,0.8,0.4,1.0,0.3333333333333333,0.2,-0.06666666666666667,0.15625,0.734256151965796,0.2397501458965509,0.43059564188891264,1.0,1.0,1.0,1.0,3
synthetic_map_00339,0.8666666666666667,0.4,1.0,0.3333333333333333,0.13333333333333333,-0.06666666666666667,0.125,0.8890180630202896,0.10379252266530119,0.3035792955712554,1.0,1.0,1.0,1.0,3
synthetic_map_00339,0.9333333333333333,0.4,1.0,0.3333333333333333,0.06666666666666667,-0.06666666666666667,0.09375,0.8993027656311144,0.1125843646937768,0.2621136662293395,0.0,1.0,1.0,1.0,3
synthetic_map_00339,1.0,0.4,1.0,0.3333333333333333,0.0,-0.06666666666666667,0.0625,0.6029487944444898,0.4050684660682231,0.5180610337026669,1.0,1.0,1.0,0.0,0
synthetic_map_00340,0.3333333333333333,0.9333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.06666666666666667,0.21875,0.8177162658273303,0.1812592838356526,0.3961866046517549,1.0,0.0,0.0,1.0,3
synthetic_map_00340,0.4,0.9333333333333333,0.6666666666666666,1.0,0.26666666666666666,0.06666666666666667,0.1875,0.955359726584524,0.06327057515337023,0.28317046843328075,1.0,1.0,1.0,1.0,3
synthetic_map_00340,0.4666666666666667,0.9333333333333333,0.6666666666666666,1.0,0.2,0.06666666666666667,0.15625,0.9980907158804235,0.029141625159550696,0.23018257837348874,1.0,1.0,1.0,1.0,3
synthetic_map_00340,0.5333333333333333,0.9333333333333333,0.6666666666666666,1.0,0.13333333333333333,0.06666666666666667,0.125,0.7540248034314229,0.2428887195205094,0.42461443529235354,1.0,1.0,1.0,1.0,3
synthetic_map_00340,0.6,0.9333333333333333,0.6666666666666666,1.0,0.06666666666666667,0.06666666666666667,0.09375,0.7429373396485162,0.2626698493075371,0.32393615519845537,0.0,0.0,1.0,1.0,3
synthetic_map_00340,0.6666666666666666,0.9333333333333333,0.6666666666666666,1.0,0.0,0.06666666666666667,0.0625,0.6448917946189296,0.3553252292875707,0.4351783322598699,1.0,1.0,1.0,1.0,1
synthetic_map_00341,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,-0.26666666666666666,0.3333333333333333,0.3125,0.6476802865103651,0.35249865650164947,0.5189689400528997,0.0,1.0,0.0,1.0,1
synthetic_map_00341,0.7333333333333333,0.4,0.4666666666666667,0.6666666666666666,-0.26666666666666666,0.26666666666666666,0.28125,0.736434068930617,0.2923167514778085,0.5238221505348988,1.0,1.0,1.0,1.0,2
synthetic_map_00341,0.6666666666666666,0.4,0.4666666666666667,0.6666666666666666,-0.2,0.26666666666666666,0.25,0.6267848143920247,0.3668839402357031,0.48174981718032583,0.0,0.0,1.0,1.0,2
synthetic_map_00341,0.6,0.4,0.4666666666666667,0.6666666666666666,-0.13333333333333333,0.26666666666666666,0.21875,0.5305569937122532,0.4644171724936701,0.5679000106824584,0.0,1.0,1.0,1.0,2
synthetic_map_00341,0.5333333333333333,0.4,0.4666666666666667,0.6666666666666666,-0.06666666666666667,0.26666666666666666,0.1875,0.5449736433425004,0.4812372086342323,0.5499021509622826,0.0,1.0,1.0,1.0,1
synthetic_map_00341,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.6666666666666666,-0.06666666666666667,0.2,0.15625,0.883222765509916,0.13329621987525653,0.2704588756147052,1.0,1.0,0.0,1.0,1
synthetic_map_00341,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.6666666666666666,-0.06666666666666667,0.13333333333333333,0.125,0.7375585758632878,0.24445684849858257,0.41066868601420103,1.0,1.0,1.0,1.0,2
synthetic_map_00341,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.0,0.13333333333333333,0.09375,0.7534940347361547,0.22126655866512607,0.34420195424694433,0.0,1.0,0.0,1.0,1
synthetic_map_00341,0.4666666666666667,0.6,0.4666666666666667,0.6666666666666666,0.0,0.06666666666666667,0.0625,0.7563073013992769,0.26613218024761864,0.4109096082579989,1.0,1.0,1.0,1.0,1
synthetic_map_00342,0.8666666666666667,0.13333333333333333,0.2,1.0,-0.6666666666666666,0.8666666666666667,0.75,0.7372748349760991,0.2351047242562987,0.4170228992277985,1.0,0.0,1.0,1.0,2
synthetic_map_00342,0.8,0.13333333333333333,0.2,1.0,-0.6,0.8666666666666667,0.71875,0.6951234875508726,0.32621677087137285,0.4430115329885962,1.0,0.0,1.0,1.0,2
synthetic_map_00342,0.6666666666666666,0.13333333333333333,0.2,1.0,-0.4666666666666667,0.8666666666666667,0.65625,0.8241087442855388,0.1895134927991933,0.4557426263745223,0.0,1.0,1.0,1.0,2
synthetic_map_00342,0.6,0.13333333333333333,0.2,1.0,-0.4,0.8666666666666667,0.625,0.8713273557588069,0.14727119029039065,0.2562790119175409,1.0,1.0,1.0,1.0,2
synthetic_map_00342,0.5333333333333333,0.13333333333333333,0.2,1.0,-0.3333333333333333,0.8666666666666667,0.59375,0.9473681414904076,0.029423349915292607,0.14296884927274395,1.0,1.0,1.0,1.0,1
synthetic_map_00342,0.5333333333333333,0.2,0.2,1.0,-0.3333333333333333,0.8,0.5625,1.0,0.0,0.2672980123408396,1.0,1.0,1.0,1.0,1
synthetic_map_00342,0.5333333333333333,0.26666666666666666,0.2,1.0,-0.3333333333333333,0.7333333333333333,0.53125,0.9796291094727562,0.037718232550765146,0.14966710996409682,1.0,1.0,1.0,1.0,1
synthetic_map_00342,0.4666666666666667,0.4666666666666667,0.2,1.0,-0.26666666666666666,0.5333333333333333,0.40625,0.63661416737377,0.3693025505468165,0.43792906556658373,0.0,0.0,1.0,1.0,2
synthetic_map_00342,0.3333333333333333,0.4666666666666667,0.2,1.0,-0.13333333333333333,0.5333333333333333,0.34375,0.9356082153332368,0.07271785764635719,0.225276358012187,1.0,1.0,0.0,1.0,1
synthetic_map_00342,0.3333333333333333,0.5333333333333333,0.2,1.0,-0.13333333333333333,0.4666666666666667,0.3125,0.6595997189381061,0.35070311220110717,0.40988856423051556,1.0,1.0,1.0,1.0,2
synthetic_map_00342,0.26666666666666666,0.5333333333333333,0.2,1.0,-0.06666666666666667,0.4666666666666667,0.28125,0.8100735461269725,0.17583339790539945,0.3197695109576748,0.0,0.0,1.0,1.0,2
synthetic_map_00342,0.2,0.8666666666666667,0.2,1.0,0.0,0.13333333333333333,0.09375,0.8714220292292121,0.13900956862798144,0.24949124828473687,1.0,1.0,0.0,1.0,1
synthetic_map_00343,0.5333333333333333,0.8,0.9333333333333333,0.26666666666666666,0.4,-0.5333333333333333,0.46875,0.7220684430216612,0.28343485957146397,0.48136584813351546,1.0,0.0,0.0,1.0,3
synthetic_map_00343,0.6666666666666666,0.8,0.9333333333333333,0.26666666666666666,0.26666666666666666,-0.5333333333333333,0.40625,0.7695045153067723,0.2463047047820778,0.3913297733713462,1.0,1.0,1.0,1.0,0
synthetic_map_00343,0.6666666666666666,0.7333333333333333,0.9333333333333333,0.26666666666666666,0.26666666666666666,-0.4666666666666667,0.375,0.7094310646846905,0.26992785195279767,0.3443441849335106,1.0,1.0,0.0,0.0,0
synthetic_map_00343,0.6666666666666666,0.6666666666666666,0.9333333333333333,0.26666666666666666,0.26666666666666666,-0.4,0.34375,0.7202538162382233,0.2920882052811789,0.44962562467151035,1.0,1.0,1.0,1.0,0
synthetic_map_00343,0.6666666666666666,0.6,0.9333333333333333,0.26666666666666666,0.26666666666666666,-0.3333333333333333,0.3125,0.6574239155382646,0.3200690730321645,0.4767722242978016,0.0,1.0,0.0,1.0,3
synthetic_map_00343,0.7333333333333333,0.6,0.9333333333333333,0.26666666666666666,0.2,-0.3333333333333333,0.28125,0.7295639935923761,0.24845413112923964,0.44267241406295027,0.0,1.0,1.0,1.0,3
synthetic_map_00343,0.8,0.6,0.9333333333333333,0.26666666666666666,0.13333333333333333,-0.3333333333333333,0.25,0.7301612402056636,0.24837103693646795,0.3855471034396867,1.0,1.0,1.0,0.0,0
synthetic_map_00343,0.8,0.5333333333333333,0.9333333333333333,0.26666666666666666,0.13333333333333333,-0.26666666666666666,0.21875,0.710336090873975,0.3007456458770102,0.3990352786913345,1.0,1.0,0.0,1.0,0
synthetic_map_00343,0.8,0.4666666666666667,0.9333333333333333,0.26666666666666666,0.13333333333333333,-0.2,0.1875,0.6848780811907014,0.2866237780919328,0.5231054957362589,0.0,1.0,0.0,1.0,3
